	AI5_BETA	ATPsynB	ATPsynbeta	Actbeta	B''BETA	B'BETA	B'ETA	BETA	BETA-OHASE	BETA-TT1	CTF1-BETA	E1-BETA-2	GGPS	GGPS1	HDG1	Hr39	Itgbn	Krt6b	OSCPNY1	Octbeta1R	Octbeta3R	PDH-E1	PFP-BETA	PLA2-BETA	PYD3	PolG2	THRB	Taf11	bet	betA	betA1	betB	betB1	betT	betT2	beta'COP	beta-PheRS	beta-Spec	beta-galIII	beta4GalT7	cpb	dj-1beta	ectA	ectB	ectC	ectD	egtUA	flw	gbsA	ggpS	gspD2	gspS2	gtb1	mtlD	ninaB	norpA	opuBA	opuBB	opuBC	opuD	otsA	otsB	proV	proW	proX	tgo	treS	treY	treZ
SRR24888485	0.0	0.0	164.09116217538588	0.0	0.015440967552026525	0.1852916106243183	0.1235277404162122	8.724146666894987	0.0	9.295462466319968	0.0617638702081061	0.6485206371851141	5.049196389512674	2.470554808324244	0.0	0.04632290265607957	0.0	0.04632290265607957	0.09264580531215914	0.04632290265607957	0.015440967552026525	12.877766938390122	0.13896870796823874	0.0	0.9882219233296976	0.0	0.0	0.0	0.1235277404162122	25.832738714540376	0.8183712802574058	92.04360757763011	1.235277404162122	0.15440967552026524	0.0617638702081061	1.0036628908817242	0.15440967552026524	1.883798041347236	0.13896870796823874	0.03088193510405305	0.09264580531215914	0.4941109616648488	0.6948435398411936	23.130569392935733	0.6794025722891671	2.347027067908032	28.998137062705815	1.0191038584337506	25.431273558187687	2.0073257817634484	10.731472448658435	0.0	0.0	0.40146515635268964	0.0	0.015440967552026525	22.682781333926965	1.4360099823384669	0.33970128614458356	0.10808677286418568	27.345953534638976	4.786699941128223	52.12870645564155	1.4205690147864403	1.0808677286418567	0.1235277404162122	32.055448638007064	6.577852177163299	16.027724319003532
SRR24888486	0.0	0.11605497378210376	58.17670042877173	0.0	0.0	0.16579281968871967	0.0994756918132318	5.753010843198573	0.0	5.802748689105188	0.0	0.2486892295330795	2.95111219045921	1.8237210165759163	0.0	0.38132348528405524	0.0	0.0	0.0	0.016579281968871967	0.0	6.648292069517659	0.21553066559533557	0.0	1.6081903509805808	0.0	0.0	0.0	0.0497378459066159	10.511264768264827	1.6579281968871966	48.36176550319953	0.29842707543969543	0.06631712787548787	0.0497378459066159	1.1273911738832938	0.497378459066159	1.9729345542957641	0.13263425575097573	0.13263425575097573	0.6631712787548787	0.0	0.0	8.704123033657783	0.5305370230039029	1.591611069011709	14.556609568669588	2.354258039579819	15.352415103175442	1.0776533279766778	8.554909495937935	0.0	0.0	0.28184779347082345	0.0	0.03315856393774393	5.239053102163542	0.28184779347082345	0.21553066559533557	0.03315856393774393	10.643899024015802	1.6413489149183247	21.801755789066636	0.513957741035031	0.1989513836264636	0.0	11.80444876183684	1.525293941136221	7.112511964646074
SRR24888487	0.0	0.0	14.11445686937976	0.0	0.0	0.0	0.0	0.7583887273099572	0.1685308282911016	1.1235388552740107	0.07022117845462567	0.19661929967295186	0.44941554210960427	0.3651501279640535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1206795893296952	0.0421327070727754	0.0	0.35110589227312833	0.0	0.0	0.0	0.0	2.7948029024941015	0.0842654141455508	18.538391112021177	0.1685308282911016	0.0842654141455508	0.14044235690925133	0.4072828350368289	0.8707426128373583	0.3791943636549786	0.14044235690925133	0.0	0.2527962424366524	0.30897318520035294	0.028088471381850267	3.2301742089127807	0.5055924848733048	0.5336809562551551	4.3256245928049415	1.1094946195830855	4.2413591786593905	1.0673619125103102	0.3791943636549786	0.0	0.0	0.49154824918237966	0.0	0.11235388552740107	1.797662168438417	0.32301742089127805	0.0	0.5055924848733048	10.687663360794026	2.1347238250206204	8.496762593009706	0.3370616565822032	0.0	0.0	13.819527919870332	2.640316309893925	6.024977111406883
SRR24888488	0.0	0.0	41.25730805404199	0.0	0.0	0.05367386130187597	0.10734772260375194	2.003824155270036	0.0	1.502868116452527	0.1610215839056279	0.14313029680500258	1.1271510873393953	0.661977622723137	0.0	0.0	0.0	0.017891287100625323	0.035782574201250646	0.0	0.0	2.665801777993173	0.05367386130187597	0.0	0.28626059361000517	0.0	0.0	0.05367386130187597	0.0	5.27792969468447	0.28626059361000517	26.38964847342235	0.17891287100625322	0.05367386130187597	0.1610215839056279	0.10734772260375194	0.17891287100625322	0.12523900970437726	0.10734772260375194	0.0	0.2504780194087545	0.5725211872200103	0.14313029680500258	5.54629900119385	0.554629900119385	0.7693253453268889	6.888145533740749	1.4313029680500258	7.138623553149504	1.6817809874587804	0.8945643550312662	0.0	0.0	0.3399344549118811	0.035782574201250646	0.0	2.952062371603178	0.28626059361000517	0.05367386130187597	0.5904124743206357	14.813985719317767	2.9162797974019274	9.858099192444552	0.4293908904150078	0.1610215839056279	0.0	20.056132839800988	2.8089320747981756	9.267686718123917
SRR24888490	0.0	0.08072721225525191	183.57368066844282	0.0	0.0	0.16145442451050382	0.16145442451050382	3.8210880467485904	0.0	3.6058154807345852	0.0	0.48436327353151143	3.9556334005073435	2.8523614996855673	0.0	0.05381814150350127	0.026909070751750634	0.0	0.08072721225525191	0.0	0.026909070751750634	11.92071834302553	0.05381814150350127	0.0	0.6189086272902646	0.0	0.0	0.0	0.05381814150350127	17.598532271644917	0.4036360612762595	85.81302662733277	1.103271900821776	0.24218163676575571	0.16145442451050382	0.5112723442832621	0.18836349526225443	1.0763628300700254	0.13454535375875318	0.026909070751750634	0.48436327353151143	0.48436327353151143	0.13454535375875318	21.661801955159262	0.4036360612762595	0.7534539810490177	26.532343761226127	1.614544245105038	18.99780395073595	3.713451763741588	8.314902862290946	0.0	0.0	0.16145442451050382	0.05381814150350127	0.05381814150350127	17.81380483765892	0.48436327353151143	0.08072721225525191	0.4036360612762595	45.61087492421733	5.435632291853628	45.55705678271382	0.6458176980420153	0.7534539810490177	0.05381814150350127	19.159258375246452	4.251633178776601	11.651627635508024
SRR24888491	0.0	0.08206109683901476	183.7621495215004	0.0	0.0	0.16412219367802952	0.08206109683901476	3.8295178524873554	0.0	3.337151271453267	0.05470739789267651	0.4103054841950738	5.2792638966432825	2.8721383893655164	0.0	0.0	0.0	0.0	0.19147589262436776	0.027353698946338253	0.0	12.99300699951067	0.19147589262436776	0.0	0.6291350757657798	0.0	0.0	0.0	0.05470739789267651	17.971380207744232	0.43765918314141206	87.8874347145848	0.9300257641755006	0.19147589262436776	0.24618329051704427	0.7932572694438094	0.19147589262436776	1.1488553557462067	0.05470739789267651	0.0	0.3829517852487355	0.43765918314141206	0.16412219367802952	22.375325738104692	0.3829517852487355	0.5744276778731033	25.849245504289648	1.8874052272973394	21.93766655496328	3.5012734651312964	9.0814280501843	0.027353698946338253	0.0	0.10941479578535301	0.05470739789267651	0.16412219367802952	17.561074723549158	0.9300257641755006	0.08206109683901476	0.3829517852487355	46.337166015097	4.486006627199473	45.21566435829713	0.8479646673364858	0.8479646673364858	0.10941479578535301	20.542627908700027	4.103054841950738	12.883592203725318
SRR24888492	0.0	0.0	129.73041043662153	0.0	0.0	0.0	0.0	2.4038510003199445	0.0	1.9385895163870521	0.0	0.6203486452438567	6.513660775060496	2.946656064908319	0.0	0.0	0.0	0.0	0.31017432262192834	0.0	0.0	12.872234388810027	0.23263074196644626	0.0	1.0856101291767493	0.0	0.0	0.0	0.07754358065548209	30.707257939570905	0.6978922258993387	84.13478501119806	1.5508716131096418	0.15508716131096417	0.23263074196644626	1.3182408711431954	0.0	0.6203486452438567	0.6203486452438567	0.0	0.0	0.23263074196644626	0.07754358065548209	23.185530615989144	0.6203486452438567	1.0856101291767493	30.08690929432705	1.0856101291767493	20.85922319632468	3.72209187146314	8.064532388170138	0.0	0.07754358065548209	0.31017432262192834	0.0	0.15508716131096417	22.25500764812336	1.5508716131096418	0.4652614839328925	0.38771790327741046	38.5391595857746	2.791568903597355	52.34191694245041	1.1631537098322313	0.6203486452438567	0.15508716131096417	37.29846229528688	6.048399291127603	18.45537219600474
SRR24888493	0.0	0.0	82.8224885172476	0.035709609880963326	0.0	0.0	0.05951601646827221	1.8092869006354753	0.0	1.8449965105164385	0.09522562634923554	0.5594505548017588	0.9998690766669731	0.511837741627141	0.04761281317461777	0.0	0.0	0.10712882964288997	0.04761281317461777	0.13093523623019887	0.0	4.642249284525232	0.21425765928577994	0.0	0.3570960988096333	0.0	0.0	0.0	0.0	3.9161538836123113	0.16664484611116218	39.911440643623344	0.05951601646827221	0.11903203293654442	0.3094832856350155	0.4523217251588688	0.0	0.16664484611116218	0.2856768790477066	0.0	0.2023544559921255	0.27377367575405215	0.7379986042065754	5.903988833652603	1.0950947030162086	2.2020926093260718	5.820666410597022	0.6546761811509944	11.807977667305206	1.2855459557146798	0.4880313350398321	0.0	0.0	0.7737082140875388	0.0	0.11903203293654442	4.130411542898091	0.3451928955159788	0.07141921976192665	1.3093523623019887	10.367690068773019	1.6902548676989309	11.879396887067132	0.3451928955159788	0.05951601646827221	0.0	13.153039639488158	1.4402875985321875	5.784956800716059
SRR24888494	0.0	0.0	109.88132298692837	0.0	0.0	0.1604647493630722	0.08640409581088503	1.78979912751119	0.0	1.3824655329741604	0.3085860564674465	0.13577786484567647	1.6663647049242114	1.4441827442676498	0.0	0.0	0.0	0.0	0.024686884517395723	0.024686884517395723	0.0	4.172083483439877	0.12343442258697862	0.0	0.357959825502238	0.0	0.0	0.0	0.0	12.689058641941402	0.2592122874326551	68.64188240061881	1.1479401300589012	0.3085860564674465	0.3826467100196337	0.8270106313327568	0.3456163832435401	0.12343442258697862	0.12343442258697862	0.0	0.3085860564674465	0.9504450539197353	0.3085860564674465	9.195864482729906	1.4071524174915562	1.061536034248016	12.022512759971717	1.345435206198067	15.824292975650659	1.431839302008952	1.6293343781481178	0.0	0.18515163388046793	0.9504450539197353	0.0	0.1604647493630722	7.270287490373041	0.7776368622979652	0.3332729409848423	1.6293343781481178	15.453989707889722	3.332729409848423	23.390823080232447	2.160102395272126	0.4567073635718209	0.06171721129348931	21.440559203358184	1.9872942036503558	9.874753806958289
SRR24888495	0.0	0.0	103.67178745766176	0.0	0.0	0.05066428220288907	0.012666070550722268	0.46864461037672395	0.1646589171593895	0.379982116521668	0.0	1.4185999016808941	15.186618590316	10.474840345447316	0.0	0.0	0.0	0.0	0.5066428220288908	0.0	0.0	29.27128904271916	1.0766159968113929	0.0	2.305224840231453	0.012666070550722268	0.0	0.0	0.45597853982600167	66.24354898027747	2.4698837573908423	195.29814182158665	3.622496177506569	0.17732498771011176	0.025332141101444536	2.254560558028564	0.1646589171593895	0.189991058260834	1.1399463495650042	0.012666070550722268	0.07599642330433361	0.9372892207534479	0.1266607055072227	46.763132473266616	0.46864461037672395	1.519928466086672	77.16170179500006	0.45597853982600167	51.120260742715075	4.876437162028074	13.806016900287272	0.0	0.0	0.519308892579613	0.012666070550722268	0.025332141101444536	53.62814271175809	6.168376358201745	0.9879535029563369	0.6206374569853912	48.66304305587496	8.397604775128864	126.93935905933857	3.7491568830137916	0.2786535521158899	0.0	92.55097751412761	20.759689632633798	53.84346591112036
SRR24888496	0.0	0.0	28.363102919339823	0.0	0.020597750849193772	0.12358650509516263	0.041195501698387545	1.4830380611419516	0.0	1.359451556046789	0.0	0.2883685118887128	2.7806963646411593	2.080372835768571	0.020597750849193772	0.0	0.0	0.020597750849193772	0.020597750849193772	0.0	0.0	6.138129753059744	0.24717301019032525	0.0	0.30896626273790656	0.0	0.041195501698387545	0.020597750849193772	0.061793252547581314	12.420443762063844	0.39135726613468164	47.972161727772296	0.30896626273790656	0.16478200679355018	0.08239100339677509	0.30896626273790656	0.10298875424596886	0.24717301019032525	0.1441842559443564	0.0	0.2883685118887128	1.3800493068959827	0.22657525934113149	9.351378885533972	0.1441842559443564	0.5561392729282318	14.274241338491283	1.977384081522602	11.63772922979448	2.4717301019032525	2.5335233544508338	0.0	0.061793252547581314	0.535541522079038	0.0	0.041195501698387545	6.241118507305713	1.1328762967056574	0.041195501698387545	0.18537975764274395	35.53112021485926	7.271006049765401	20.515359845796997	0.1441842559443564	0.08239100339677509	0.0	39.6918658863964	6.096934251361357	25.72659081064302
SRR24888497	0.0	0.0	140.44743035641523	0.0	0.0	0.2690563799931326	0.1434967359963374	4.663643919880966	0.03587418399908435	5.417001783861736	0.0	0.6636724039830604	4.520147183884628	2.744375075929953	0.0	0.0	0.0	0.0	0.2690563799931326	0.0	0.0	10.618758463728966	0.10762255199725304	0.0	0.8071691399793979	0.0	0.0	0.0	0.05381127599862652	23.2644083234062	0.8789175079775665	129.91835735268396	1.3632189919652051	1.6143382799587958	1.130036795971157	0.30493056399221696	0.41255311598947	0.8071691399793979	0.1434967359963374	0.03587418399908435	0.6816094959826026	0.520175667986723	0.03587418399908435	17.811532355545378	0.10762255199725304	1.0044771519743618	20.412410695478993	2.4932557879363624	25.59623028334668	2.0268913959482657	12.071662915691883	0.0	0.05381127599862652	0.21524510399450608	0.0	0.08968545999771087	12.394530571683642	0.5022385759871809	0.05381127599862652	0.8609804159780243	17.416916331555452	2.9058089039258324	34.31365699512418	1.7219608319560487	1.739897923955591	0.0	18.15233710353668	3.6771038599061456	7.659138283804508
SRR24888608	0.0	0.0	44.19169586410354	0.0	0.062198023735543326	0.46648517801657496	0.2643416008760591	4.229465614016946	0.0466485178016575	4.229465614016946	2.2546783604134455	0.10884654153720083	0.7619257907604058	0.6997277670248624	0.0	0.031099011867771663	0.0	0.0	0.23324258900828748	0.0	0.0	2.3013268782151033	0.2021435771405158	0.0	0.07774752966942916	0.0	0.0	0.0	0.0	7.339366800794113	0.031099011867771663	42.79224033005381	0.2487920949421733	0.2487920949421733	1.0573664035042365	1.3683565221819531	0.74637628482652	0.4042871542810316	0.23324258900828748	0.0	0.35763863647937416	0.2487920949421733	1.9747872536035007	10.651411564711795	4.742599309835179	5.831064725207187	7.277168777058569	3.1720992105127097	12.517352276778094	1.0262673916364649	1.0418168975703508	0.0	0.1399455534049725	5.006940910711238	0.062198023735543326	0.031099011867771663	4.151718084347517	0.5286832017521182	0.2487920949421733	1.4461040518513824	15.269614827075888	1.8814902180001856	15.938243582232978	1.2284109687769806	0.18659407120663	0.0	23.448654948299836	2.394623913818418	8.754371840777724
SRR24888609	0.0	0.0	17.307357051260496	0.0	0.058143416745555974	0.0775245556607413	0.19381138915185325	2.4226423643981656	0.0	1.7055402245363087	0.0	0.09690569457592663	1.5311099742996406	1.2791551684022315	0.0	0.0	0.0	0.019381138915185326	0.11628683349111195	0.0	0.0	2.2288309752463125	0.17443025023666792	0.019381138915185326	0.2131925280670386	0.0	0.019381138915185326	0.0	0.0	6.182583313944119	0.32947936155815055	29.9826219017917	0.2907170837277799	0.019381138915185326	0.27133594481259454	0.6395775842011158	0.13566797240629727	0.48452847287963313	0.19381138915185325	0.019381138915185326	0.13566797240629727	1.0853437792503782	0.5232907507100037	6.124439897198562	1.0465815014200075	1.724921363451494	9.438614651695254	1.7055402245363087	7.810598982819686	2.0544007250096445	1.143487195995934	0.0	0.0	0.6395775842011158	0.13566797240629727	0.019381138915185326	4.166944866764845	0.1550491113214826	0.058143416745555974	0.6395775842011158	23.935706560253877	4.748379034220404	12.442691183548979	0.5039096117948184	0.09690569457592663	0.019381138915185326	28.3933685107465	4.884047006626702	13.547416101714543
SRR24888610	0.0	0.0	15.839319729169373	0.0	0.0	0.015528744832518994	0.031057489665037987	1.0714833934438106	0.062114979330075974	0.5900923036357217	0.07764372416259496	0.3261036414828989	1.1801846072714435	0.8696097106210636	0.0	0.031057489665037987	0.0	0.0	0.015528744832518994	0.0	0.0	3.7113700149720397	0.23293117248778492	0.0	0.38821862081297487	0.0	0.0	0.015528744832518994	0.0	7.484855009274155	0.20187368282274692	26.119348808296948	0.4503336001430508	0.15528744832518993	0.29504615181786087	0.4503336001430508	0.062114979330075974	0.23293117248778492	0.09317246899511396	0.031057489665037987	0.04658623449755698	0.5124485794731268	0.34163238631541787	6.444429105495383	0.9472534347836586	0.8540809657885446	9.022200747693535	0.7143222622958737	7.050050153963623	1.1801846072714435	1.2733570762665576	0.0	0.0	0.29504615181786087	0.062114979330075974	0.031057489665037987	4.47227851176547	0.40374736564549385	0.09317246899511396	0.29504615181786087	15.000767508213348	2.670944111193267	14.131157797592284	0.4813910898080888	0.13975870349267094	0.04658623449755698	25.078922904518176	3.5716113114793684	12.749099507498094
SRR24888611	0.0	0.0	73.04303547642951	0.0	0.0	0.08894670662010414	0.07115736529608331	4.429545989681186	0.0	4.589650061597373	0.0	0.409154850452479	2.543875809334978	1.4943046712177495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.204683236228434	0.10673604794412496	0.0	0.7293629942848538	0.0	0.017789341324020828	0.0	0.10673604794412496	10.655815453088476	0.49810155707258313	43.886305046359375	0.6937843116368122	0.17789341324020827	0.10673604794412496	0.6937843116368122	0.28462946118433324	1.3697792819496035	0.0	0.0	0.49810155707258313	0.07115736529608331	0.017789341324020828	7.880678206541226	0.35578682648041654	1.227464551357437	10.531290063820329	2.15251030020652	11.278442399429204	0.24905077853629157	7.96962491316133	0.0	0.0	0.16010407191618745	0.0	0.16010407191618745	4.981015570725831	0.28462946118433324	0.0	0.05336802397206248	6.493109583267602	1.4943046712177495	16.508508748691327	0.35578682648041654	0.24905077853629157	0.0	10.851498207652703	2.027984910938374	4.820911498809644
SRR24888612	0.0	0.0	105.38349801580941	0.0	0.0	0.07221015349856749	0.1010942148979945	2.455145218951295	0.0	1.9063480523621819	0.0433260920991405	0.404376859591978	2.2673988198550195	1.5452972848693445	0.0	0.0	0.0	0.0	0.0433260920991405	0.014442030699713499	0.0	6.68666021396735	0.1588623376968485	0.0	0.317724675393697	0.0	0.0	0.0	0.014442030699713499	9.257341678516353	0.5776812279885399	56.85827486477205	1.617507438367912	0.0433260920991405	0.07221015349856749	0.404376859591978	0.202188429795989	0.6787754428865345	0.0433260920991405	0.0	0.086652184198281	0.375492798192551	0.21663046049570248	11.625834713269366	0.46214498239083196	0.779869657784529	12.824523261345588	1.6319494690676255	12.940059506943296	3.1050366004384022	3.7260439205260827	0.0	0.0433260920991405	0.21663046049570248	0.028884061399426997	0.014442030699713499	7.307667534055031	0.5199131051896859	0.014442030699713499	0.346608736793124	31.44030083327629	3.4227612758320993	23.988212992224124	0.9098479340819504	0.1588623376968485	0.014442030699713499	18.41358914213471	2.5273553724498625	10.022769305601168
SRR24888616	0.0	0.024962664798416453	214.5457830541233	0.0	0.016641776532277636	0.20802220665347046	0.29123108931485864	4.0106681442789105	0.016641776532277636	4.643055652505461	0.024962664798416453	0.865372379678437	4.060593473875743	2.105184731333121	0.0	0.016641776532277636	0.008320888266138818	0.024962664798416453	0.07488799439524936	0.04992532959683291	0.04992532959683291	12.497974175740504	0.09985065919366581	0.04160444133069409	0.8570514914122983	0.0	0.016641776532277636	0.008320888266138818	0.024962664798416453	10.900363628641852	0.24130575971802573	65.11927157080238	0.7155963908879384	0.38276086024238565	0.21634309491960926	0.549178625565162	0.25794753625030337	1.006827480202797	0.15809687705663755	0.024962664798416453	0.5075741842344679	0.24962664798416453	0.14977598879049872	17.631962235948155	0.24962664798416453	0.6490292847588278	19.91188562087019	1.9138043012119281	15.784725040865338	1.9886922956071775	10.084916578560247	0.0	0.024962664798416453	0.3411564189116915	0.0	0.12481332399208227	11.33304981848107	0.3744399719762468	0.15809687705663755	0.6656710612911054	22.416472988977976	2.1800727257283703	35.505230231614334	0.8570514914122983	0.7821634970170489	0.008320888266138818	21.376361955710625	2.8374228987533368	8.412418037066345
SRR24888617	0.0	0.0	78.44300549080803	0.0	0.0	0.05058663294764061	0.05058663294764061	1.3489768786037497	0.05058663294764061	1.0791815028829996	0.01686221098254687	0.11803547687782809	2.4112961705042024	1.3152524566386559	0.0	0.01686221098254687	0.0	0.01686221098254687	0.06744884393018748	0.0	0.0	5.952360476839045	0.10117326589528122	0.0	0.2192087427731093	0.0	0.0	0.0	0.03372442196509374	30.638637355287663	0.387830852598578	174.75995462311576	0.8936971820749842	2.360709537556562	0.9611460260051716	0.3203820086683905	0.05058663294764061	0.42155527456367176	0.387830852598578	0.01686221098254687	0.1686221098254687	0.5564529624240467	0.08431105491273436	16.10341148833226	0.05058663294764061	0.6744884393018749	17.73904595363931	1.045457080917906	29.492007008474477	1.9897408959405307	4.266139378584358	0.0	0.05058663294764061	0.4384174855462186	0.0	0.06744884393018748	8.869522976819654	0.5901773843891405	0.11803547687782809	1.6356344653070465	25.141556574977383	3.60851315026503	31.700956647188114	3.5747887282999367	0.7925239161797029	0.01686221098254687	28.109305707905634	5.2104231936069825	18.143739017220433
SRR24888618	0.0	0.022250311014847365	157.02044483177784	0.0	0.0	0.17800248811877892	0.16687733261135523	6.775219704021023	0.0	6.085460062560754	0.011125155507423682	0.5562577753711841	3.3597969632419518	2.1471550129327706	0.0	0.0	0.0	0.0	0.08900124405938946	0.0	0.0	11.069529729886563	0.10012639956681314	0.0	1.0235143066829788	0.0	0.0	0.0	0.011125155507423682	13.372436919923265	0.41163075377467623	67.06243739874995	0.7898860410270814	0.05562577753711841	0.5673829308786078	0.8566369740716235	0.44500622029694725	2.191655634962465	0.07787608855196577	0.0	1.1347658617572156	0.45613137580437096	0.04450062202969473	13.761817362683095	0.3003791987004394	2.759038565841073	17.577745701729416	3.4821736738236124	15.096836023573937	1.2793928833537234	11.381034084094427	0.0	0.0	0.21137795464104997	0.0	0.6007583974008788	13.261185364849029	0.7787608855196577	0.20025279913362629	0.06675093304454209	14.407076382113669	1.8467758142323312	32.952710612988945	1.7021487926358234	2.2917820345292785	0.0	12.515799945851642	1.5352714600244681	6.697343615469056
SRR24888633	0.0	0.0	45.88269474836495	0.0	0.0	0.09306834634556785	0.3490062987958794	3.5133300745451863	0.0698012597591759	2.8153174769534273	0.8608822036965026	0.1396025195183518	2.443044091571156	1.6054289744610455	0.0	0.0	0.0	0.023267086586391962	0.0698012597591759	0.046534173172783924	0.0	4.86282109655592	0.16286960610474374	0.0	0.3024721256230955	0.0	0.0	0.0	0.0	12.517692583478876	0.8376151171101106	60.122151739236834	0.9539505500420704	0.628211337832583	1.0237518098012464	0.9772176366284624	0.7678138573509348	0.1861366926911357	0.046534173172783924	0.0	0.23267086586391963	0.9772176366284624	4.699951490451176	23.290353672978355	10.214251011426072	15.286475887259519	16.449830216579116	2.37324283181198	17.54338328613954	2.8618516501262112	1.4658264549426936	0.0	0.09306834634556785	3.746000940409106	0.023267086586391962	0.046534173172783924	12.261754631028564	2.0009694464297088	0.628211337832583	4.86282109655592	25.640329418203944	5.258361568524584	28.711584847607682	1.5123606281154776	0.0	0.023267086586391962	41.9738242018511	7.096461408849549	15.868153051919318
SRR24888634	0.0	0.0	59.52433654367506	0.0	0.0	0.13698069079088404	0.0	2.9886696172556517	0.0	2.266407793085536	0.6973562440263187	0.21169743122227533	3.5116868002753905	1.5690515490592172	0.0	0.0	0.0	0.0	0.08716953050328984	0.0	0.0	9.513931614930492	0.22415022129417386	0.0	0.8094313546734057	0.0	0.0	0.0	0.16188627093468114	22.20332469819511	0.5354699730916376	67.23261359818027	1.4569764384121302	0.24905580143797096	0.9962232057518838	1.6811266597063041	0.39848928230075353	0.21169743122227533	0.39848928230075353	0.0	0.39848928230075353	0.5354699730916376	3.1381030981184344	26.225575891418345	10.012043217806433	12.35316775132336	24.071243208979894	2.2165966327979416	19.82484179446249	3.0135751973994487	3.3747061094845066	0.0	0.0	1.8305601405690866	0.0	0.14943348086278258	17.010511238213418	2.092068732078956	0.2739613815817681	3.9226288726480427	27.408590948248705	4.707154647177651	38.20515994058475	1.9177296710723766	0.09962232057518838	0.0	54.356428663837164	8.804122580832274	22.47728607977688
